movieId,title,genres,Poster
4515,Imagine: John Lennon (1988),Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkyMDc4MzA3Nl5BMl5BanBnXkFtZTcwMDkzMjcxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
4516,Johnny Be Good (1988),Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjgyMTk4MDg5M15BMl5BanBnXkFtZTcwMjEyODg0NA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
4518,The Lair of the White Worm (1988),Comedy|Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BY2NiNTkzN2YtY2IyOC00NjQwLWIyYTItYzc0OWIxMzc4YTBlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
4520,License to Drive (1988),Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTk1OWUyODgtMDBlMC00ZDdlLWIzOWUtYTBjNzQ1M2ZjOThiXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg"
4521,Little Nikita (1988),Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjEwNjEzNTg5NF5BMl5BanBnXkFtZTcwMjkzMzgxMQ@@._V1_UY268_CR0,0,182,268_AL_.jpg"
4522,Masquerade (1988),Mystery|Romance|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkzMzgwNzIwN15BMl5BanBnXkFtZTcwMDE3ODE1NA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
4524,Moon Over Parador (1988),Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BNWYyMWY1NTktMjA5Ni00YmVmLTlmYzYtM2RhMDk1YmE2NWY1XkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UX182_CR0,0,182,268_AL_.jpg"
4526,My Stepmother Is an Alien (1988),Comedy|Romance|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM5OTI0MzM5Nl5BMl5BanBnXkFtZTcwOTcwMjcyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
4528,Off Limits (1988),Action|Thriller|War,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUyNjIwNzk4OV5BMl5BanBnXkFtZTcwMDg2MTYyMQ@@._V1_UY268_CR9,0,182,268_AL_.jpg"
4531,Red Heat (1988),Action,"https://images-na.ssl-images-amazon.com/images/M/MV5BMDkwMTJlMGMtMGJmMy00Mjg2LWEwOWEtZTAxNzQxMmVjYzVkXkEyXkFqcGdeQXVyNjc2NDI1ODA@._V1_UX182_CR0,0,182,268_AL_.jpg"
4537,Running on Empty (1988),Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzYzYmZkZjUtZjJhNy00ZGEzLTljNTYtZmM5MDY1MTgyZjRiXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UX182_CR0,0,182,268_AL_.jpg"
4538,Salome's Last Dance (1988),Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgzNDU0NzM4M15BMl5BanBnXkFtZTcwMTg2MTYyMQ@@._V1_UY268_CR0,0,182,268_AL_.jpg"
4539,Salsa (1988),Musical|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BZjMwMmI2NTgtNDg3Zi00YTMwLWE3NDItODY4OGQ4MmQ3NGFiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
4543,Shoot to Kill (1988),Action|Adventure,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgwNDgyMTc0N15BMl5BanBnXkFtZTcwMjAyMjUyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
4544,Short Circuit 2 (1988),Comedy|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMyMjQ0ODM4Nl5BMl5BanBnXkFtZTcwODI0NDMyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
4545,Short Circuit (1986),Comedy|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BZTcwYzA3ODQtZGM2YS00YjRlLWIwOTEtZTIxZWY5ZjFhYzQyL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg"
4550,Switching Channels (1988),Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAyNzA1NTQ0NF5BMl5BanBnXkFtZTcwOTc4OTgwMw@@._V1_UY268_CR106,0,182,268_AL_.jpg"
4553,They Live (1988),Action|Sci-Fi|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ3MjM3ODU1NV5BMl5BanBnXkFtZTgwMjU3NDU2MTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
4555,Torch Song Trilogy (1988),Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2MzY5MTU2Ml5BMl5BanBnXkFtZTcwNTg0NjUyMQ@@._V1_UY268_CR5,0,182,268_AL_.jpg"
4557,Tucker: The Man and His Dream (1988),Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjIxODE5ZDktZmUxOS00N2IyLWI5MWMtNWFkZjEyMGU3NTM4L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg"
4558,Twins (1988),Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgwNzYwNTQ0OF5BMl5BanBnXkFtZTcwMzk1ODcxMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
4559,Vice Versa (1988),Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYxMjcyMjMyMV5BMl5BanBnXkFtZTcwNDgzNDUyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
4560,Watchers (1988),Horror|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzExMDQxMTM4NF5BMl5BanBnXkFtZTYwNzc3Mjg5._V1_UX182_CR0,0,182,268_AL_.jpg"
4561,Waxwork (1988),Comedy|Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BNGFmYmRmOTgtYjJiZi00MjhkLTk1MGEtZWIwNjQxODQxNmYyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
4562,Without a Clue (1988),Comedy|Mystery,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMwNzg3ODUxNF5BMl5BanBnXkFtZTcwODc1Nzg0NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
4563,Young Einstein (1988),Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg1NTc4ODk0NF5BMl5BanBnXkFtZTgwMjg1Mjc1MDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
4564,Always (1989),Drama|Fantasy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAxMjM3NzI5Ml5BMl5BanBnXkFtZTcwNDQ1NTMyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
4565,American Ninja (1985),Action|Adventure,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjcxMzc5ZWQtN2Y2OS00NGNiLWE4MDYtMzAyYWJkN2YyODliXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
4566,American Ninja 2: The Confrontation (1987),Action|Adventure,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE4MjQ0MDM2OV5BMl5BanBnXkFtZTcwNjAwMTcyNA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
4567,American Ninja 3: Blood Hunt (1989),Action|Adventure,"https://images-na.ssl-images-amazon.com/images/M/MV5BMWZiODgwMTYtZDMzZC00MzBmLTg3OTEtOGE4NGQxOWM0NGE4XkEyXkFqcGdeQXVyMTQ2MjQyNDc@._V1_UY268_CR10,0,182,268_AL_.jpg"
4568,Best of the Best (1989),Action,"https://images-na.ssl-images-amazon.com/images/M/MV5BODQxODgyNjE1OV5BMl5BanBnXkFtZTcwNjQyNDc0MQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
4571,Bill & Ted's Excellent Adventure (1989),Adventure|Comedy|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk3Mjk5MzI3OF5BMl5BanBnXkFtZTcwMTY4MzcyNA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
4572,Black Rain (1989),Action|Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg4MTEwNjYzNF5BMl5BanBnXkFtZTcwNDk4OTUzMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
4573,Blaze (1989),Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE2MDI2ODYxNF5BMl5BanBnXkFtZTcwMDI4NjUyMQ@@._V1_UY268_CR5,0,182,268_AL_.jpg"
4577,Casualties of War (1989),Drama|War,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTJjNTUxMjYtYjNlNC00NDViLWIwZjktMGNkOTQ5MDNjNTFiXkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_UX182_CR0,0,182,268_AL_.jpg"
4578,Chances Are (1989),Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTA2MDEzNDQxOTZeQTJeQWpwZ15BbWU4MDYxMDIxMjAx._V1_UY268_CR1,0,182,268_AL_.jpg"
4584,Dream a Little Dream (1989),Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc1OTk0MTY5OF5BMl5BanBnXkFtZTcwMjU4MzQyMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
4587,Earth Girls Are Easy (1988),Comedy|Musical|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA0MTMxNDI1OF5BMl5BanBnXkFtZTgwOTU0MzQxMDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
4589,Eddie and the Cruisers (1983),Drama|Musical|Mystery,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDE5NmYxMDEtNjM2ZC00ZjM0LTk2Y2YtNWM0OGQ3NDNkZWMxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjA0MDQ0Mjc@._V1_UX182_CR0,0,182,268_AL_.jpg"
4590,Enemies: A Love Story (1989),Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk5NzE2MDEzMF5BMl5BanBnXkFtZTcwOTM4NDIyMQ@@._V1_UY268_CR0,0,182,268_AL_.jpg"
4591,Erik the Viking (1989),Adventure|Comedy|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU1OTc4NzQwMF5BMl5BanBnXkFtZTcwOTY5NjYzNA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
4593,Family Business (1989),Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTdmZjJkNzctMGM0My00MDRmLWE4YWEtZmUzNDY0ZTk3MjVmXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UX182_CR0,0,182,268_AL_.jpg"
4602,Harlem Nights (1989),Comedy|Crime|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BODlmNjc1MjYtMjBhOC00ZGFjLTkwMWUtYWNhMDAyYmJlNWEwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
4603,Her Alibi (1989),Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk2MDc5OTE4M15BMl5BanBnXkFtZTcwNTIwNTEyMQ@@._V1_UY268_CR8,0,182,268_AL_.jpg"
4605,How to Get Ahead in Advertising (1989),Comedy|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY0NTkxNzQxOV5BMl5BanBnXkFtZTcwNzY5MzEzMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
4606,Immediate Family (1989),Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM2MzgyMzc5Nl5BMl5BanBnXkFtZTcwODc4NjQyMQ@@._V1_UY268_CR0,0,182,268_AL_.jpg"
4614,Kickboxer (1989),Action,"https://images-na.ssl-images-amazon.com/images/M/MV5BZGYzZDQ2ZWItNjE4ZS00ZTgzLTk3ZjctZjAwZDUyM2I4Nzg5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTYxNjkxOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
4615,Last Exit to Brooklyn (1989),Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjEzMzMxMTA0N15BMl5BanBnXkFtZTcwOTQ0OTUzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
4616,Lean on Me (1989),Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTA3NDM4OTc1MzheQTJeQWpwZ15BbWU3MDUzODY2MTE@._V1_UY268_CR7,0,182,268_AL_.jpg"
4617,Let It Ride (1989),Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BOWNlYTFkNjUtYTJiNC00ZDY5LWI1NjctZjBjOTQxODE5YjI0XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg"
4618,Leviathan (1989),Horror|Sci-Fi|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAyNzMwMTI1Nl5BMl5BanBnXkFtZTcwNTkzNzA2NA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
4619,Little Monsters (1989),Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BM2VjOThmNjktNGE1ZS00NWY3LThlMzItOWEyZjMwOGI4ZDNmXkEyXkFqcGdeQXVyMzM4MjM0Nzg@._V1_UX182_CR0,0,182,268_AL_.jpg"
4621,Look Who's Talking (1989),Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI3NTQ1NjY4MV5BMl5BanBnXkFtZTcwMDM2NDU2MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
4622,Loverboy (1989),Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzkxMzcxNzE3M15BMl5BanBnXkFtZTcwMDM4MjUyMQ@@._V1_UY268_CR0,0,182,268_AL_.jpg"
4623,Major League (1989),Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzM5MWViNTMtMDQ5Ni00M2M0LTg1OTktY2I3YTJkODVkNTBkXkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_UX182_CR0,0,182,268_AL_.jpg"
4624,Meet the Feebles (1989),Animation|Comedy|Musical,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzFlM2ZlYWItNjg1Mi00ZTA4LWFmYzgtZTI3YWZkNTJjMmQ1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
4625,Millennium (1989),Drama|Sci-Fi|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BZDk2YjdhMGQtNTFjOS00NjZkLWJkYTAtZjg3OTMxNzQzM2FlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
4627,Miss Firecracker (1989),Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIwMzM3MzY2Nl5BMl5BanBnXkFtZTcwODk1MjgyMQ@@._V1_UY268_CR12,0,182,268_AL_.jpg"
4628,New York Stories (1989),Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMDk1Mzk0YTctZWU5OS00ODNiLTkwNWQtZjUzZmZmY2VhZmViXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg"
4629,Next of Kin (1989),Action|Crime|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTA0NTU4NTY3NDNeQTJeQWpwZ15BbWU3MDQ1Mzg3MTE@._V1_UY268_CR4,0,182,268_AL_.jpg"
4630,No Holds Barred (1989),Action,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDBhYmQwNGItZDk1Yy00ODU0LWFjZGMtMzZjNTgzMWIwZjJhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
4634,Penn & Teller Get Killed (1989),Adventure|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTY1NzQ2NjI3NV5BMl5BanBnXkFtZTcwNjY0MzYyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
4638,Jurassic Park III (2001),Action|Adventure|Sci-Fi|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BZTU1ZWU4ZjUtZDMwYS00MmU4LWI3Y2UtZWVjMWIzODMyOWQ4XkEyXkFqcGdeQXVyNTM2NTY4NzU@._V1_UX182_CR0,0,182,268_AL_.jpg"
4639,America's Sweethearts (2001),Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BYzNkY2E5MTgtYTE4NC00MjVhLWE5NzEtMjRjZjdiM2ZlOGU4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
4640,Brother (2000),Action|Crime|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMwNDcwNDg3M15BMl5BanBnXkFtZTcwMDY3NzQyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
4641,Ghost World (2001),Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BNWYwODRlYjgtODUxNy00YmMyLWE3NWYtNTYzZmUwNDJiZGVlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
4643,Planet of the Apes (2001),Action|Adventure|Drama|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BY2RlMDhlY2MtMjQ1Zi00NzI5LTgxOTgtZjliNWMzYTY3NWZkL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
4645,Cure (1997),Crime|Horror|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE1NTM1NTE5MV5BMl5BanBnXkFtZTcwNzE4NDQyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
4649,Wet Hot American Summer (2001),Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BZjdjYjlhNTctNDY0Yi00ZTM4LWE1MWItYWUzNmYwYWU0OTI4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
4654,Road House (1989),Action|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU1MTE2Mjk2OF5BMl5BanBnXkFtZTcwMTUzNjYzNA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
4655,Romero (1989),Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMGFiZmNlMDMtN2EyOC00NGQ1LWIwYzMtN2ZkODQ3OWVjZDIyXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg"
4659,Scandal (1989),Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMxMTE4MTM0Nl5BMl5BanBnXkFtZTcwNjUzNzAyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
4660,Scenes from the Class Struggle in Beverly Hills (1989),Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQwMjk0NDMzNF5BMl5BanBnXkFtZTcwMzM4MDMzMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
4661,Sea of Love (1989),Crime|Drama|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BYjk5MTY0NTYtZTgzMi00NjVlLTk5ZWUtZWNmODUyYTkyNTQ0XkEyXkFqcGdeQXVyNTc1NTQxODI@._V1_UX182_CR0,0,182,268_AL_.jpg"
4662,"See No Evil, Hear No Evil (1989)",Comedy|Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BODQ1YWFmNDEtMDMyMi00OWU5LWIwMDktYjE1YjcwZjBlNDBlXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_UX182_CR0,0,182,268_AL_.jpg"
4663,She's Out of Control (1989),Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzk4ODM4NDIzNV5BMl5BanBnXkFtZTcwNjQ0MTUyMQ@@._V1_UY268_CR0,0,182,268_AL_.jpg"
4664,Shirley Valentine (1989),Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjY5MGJiNzctZjQwZS00MTkwLWEzNTItZGM4NzFhZDBiYzNhXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UX182_CR0,0,182,268_AL_.jpg"
4666,Skin Deep (1989),Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE0MTk3ODUyOV5BMl5BanBnXkFtZTcwNTUyNDkxMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
4667,Slaves of New York (1989),Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA3Nzk1NjEwOV5BMl5BanBnXkFtZTcwMDYwNjkzMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
4673,Tango & Cash (1989),Action|Comedy|Crime|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BOWQ0ZDBhMjctZGY2Yi00MmE5LTk0OTktNjU4NDRlOTM0ZDZkXkEyXkFqcGdeQXVyNDc2NjEyMw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
4674,Tap (1989),Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDEyNzc0NDAwMl5BMl5BanBnXkFtZTcwOTQwMDUzMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
4675,Three Fugitives (1989),Action|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI0OTc4NDM3Ml5BMl5BanBnXkFtZTcwMzk5NzUxMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
4676,Troop Beverly Hills (1989),Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYyMjAzNTg0NF5BMl5BanBnXkFtZTcwNjU1MTAzMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
4677,Turner & Hooch (1989),Comedy|Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTA1MzMxODQ0MzleQTJeQWpwZ15BbWU3MDI4NDM0MjE@._V1_UY268_CR2,0,182,268_AL_.jpg"
4678,UHF (1989),Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTAzMjE2NDg5NjZeQTJeQWpwZ15BbWU3MDAzNzI4NzQ@._V1_UX182_CR0,0,182,268_AL_.jpg"
4679,Uncle Buck (1989),Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjIwOWVkNzMtZTIyZC00ZWM0LTg5MWYtMWYwYjVhZTM3MDMzXkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_UX182_CR0,0,182,268_AL_.jpg"
4682,Warlock (1989),Action|Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUyODU2ODYzMl5BMl5BanBnXkFtZTcwNDU5MDUxMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
4684,Worth Winning (1989),Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg2OTkzNjQ5MF5BMl5BanBnXkFtZTcwMzMxODkyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
4686,Weekend at Bernie's II (1993),Adventure|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU0NDQ1MTM4MF5BMl5BanBnXkFtZTcwMzI4MTgxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
4687,Billy Liar (1963),Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgxMzUzMTk3MV5BMl5BanBnXkFtZTcwMDYzNzAyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
4688,Black Robe (1991),Adventure|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BODA5NDQ4NzQ0NF5BMl5BanBnXkFtZTYwMjU3MDM5._V1_UY268_CR2,0,182,268_AL_.jpg"
4691,Def-Con 4 (1985),Action|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg1MzA0NTM1Ml5BMl5BanBnXkFtZTcwMDQ5NDUyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
4697,Basket Case (1982),Comedy|Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzgwMjJiZmItYmU4MS00ODc5LWI2MmEtZjJhNWM1MjFkMzdjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
4699,Original Sin (2001),Drama|Romance|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BODg3Mjg0MDY4M15BMl5BanBnXkFtZTcwNjY5MDQ2NA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
4701,Rush Hour 2 (2001),Action|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BODhlNGJjMWQtZGMyYS00MzJhLWJhZGMtY2NlNDI5Nzg5NTU2XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg"
4703,Chocolat (1988),Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI2NDcyMDc0Ml5BMl5BanBnXkFtZTcwOTA0NjMzNA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
4704,Hatari! (1962),Adventure|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BNGY4NmIzMzUtZjA0OC00NzkwLWE3YmMtMWVjZTgwNTljYjI4XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg"
4709,Paint Your Wagon (1969),Comedy|Musical|Western,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzU4M2YwMjItZThhYi00NDA5LTljYmUtOGNkNjIxYjdiYjBlXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UX182_CR0,0,182,268_AL_.jpg"
4711,Theremin: An Electronic Odyssey (1993),Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAwNjc2MTY1Nl5BMl5BanBnXkFtZTcwODAxODM5NA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
4713,Altered States (1980),Drama|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BZTdkOTU5NDYtZjk4NC00NDA0LTlkMDItODY3ZWU2Y2VkNzFjXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
4714,Any Which Way You Can (1980),Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BZDkyYTY3MDgtNzU2OS00MGM5LWJkOTYtZDllNTRiZDRlMzVlXkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
4718,American Pie 2 (2001),Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTEyYjhiMjYtNjU3YS00NmQ4LTlhNTEtYTczNWY3MGJmNzE2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
4719,Osmosis Jones (2001),Action|Animation|Comedy|Crime|Drama|Romance|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk5NTg2NzM0OV5BMl5BanBnXkFtZTYwNTk5Mjg5._V1_UX182_CR0,0,182,268_AL_.jpg"
4721,American Outlaws (2001),Action|Comedy|Western,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIwMTYxODAzMV5BMl5BanBnXkFtZTYwNTM3Nzc5._V1_UX182_CR0,0,182,268_AL_.jpg"
